movie_id,plot,reference_summary,genre
12103218,"Appukuttan Nair is a struggling unemployed youth who is staying in the city with his sister. He meets his friend ([[Sreenivasan , who is working in a teashop. Both of them cheat their friend's uncle out of 1 lakh rupees. Appukuttan Nair then tries to get a loan but he is rebuffed. He then saves Chandra ([[Sukanya , the daughter of a wealthy man. He takes the woman to a hospital and is mistaken by the doctors to be her husband. Most of the relatives and the father also mistake him for the husband. The driver of the wealthy man, Iruvikutti , tells him to continue the charade until the crisis blows over. But after the crisis blows over, Appukuttan refuses to stop the charade because he is desperate for the money because of family problems. The charade continues because Appukuttan Nair threatens Iruvikutti that he will reveal the fact that Iruvikutti forced him to continue the game. So Iruvikutti is forced to play along. Some of the relatives become suspicious of Appukuttan's identity. The uncle of the friend is also on Appukuttan's back regarding the money. In the midst of this confusion enters Lekha , who is the daughter of Iruvikutti. She has already talked to Alfie, the husband of the wealthy man's daughter, on the phone. The relatives join with Lekha to find out the truth.","Appukuttan Nair is a struggling unemployed youth who is staying in the city with his sister. He meets his friend ([[Sreenivasan , who is working in a teashop. Both of them cheat their friend's uncle out of 1 lakh rupees. Appukuttan Nair then tries to get a loan but he",Comedy
17437774,"A down-and-out Hollywood screenwriter and director named Marvin Landisman  is working on cheaply made instructional videos when his years-old script is read by Jack Roth , a desperate has-been producer who offers to help poor Marvin find investors for his movie. Men willing to put up the money are found, including the ruthless businessman Evan , the disturbed war veteran Carmine  and the eccentric millionaire George . But each has a mistress he insists be cast in the film. They are the demanding diva Beverly , the alcoholic flight attendant Patricia  and the perky blonde Peggy . Marvin repeatedly is asked to compromise his standards and change his script to accommodate these backers until he finally sees no semblance of his original ideas. The project also puts a strain on the marriage of Marvin and his long-patient wife Rachel . Marvin's screenplay is a bleak one about a painter who commits suicide, based on an actor named Warren  who did exactly that during a film Marvin was directing years ago. Roth brings in young Stuart Stratland  to adapt the script for the investors' mistresses, but not only does Stuart constantly enrage Marvin with his suggested changes, he falls in love with Peggy and they have an affair. When his wife demands Marvin grow up and move with her to New York, where she is opening a restaurant, he breaks up with Rachel instead, giving his loyalty to a film that, as she puts it, nobody wants to see. On the verge of signing contracts, everything falls apart, Beverly discovering that the role she expected to play has been drastically reduced in Peggy's favor. Marvin is left alone, a broken man, done with Hollywood for good. Or at least until the next time Jack Roth gets in touch.","A down-and-out Hollywood screenwriter and director named Marvin Landisman is working on cheaply made instructional videos when his years-old script is read by Jack Roth , a desperate has-been producer who offers to help poor Marvin find investors for his movie. Men willing to put up the money are found,",Drama
23219806,"The sequel begins in 1945, during a period extensive American firebombing over major Japanese cities. Desperate to end the war quickly, the government concocts a plan to eliminate major key leaders of each country. With the support of the Japanese government, the Buddhist shaman Kan’nami Kouou  plans to curse the leaders of the Allied Forces using magic. Unfortunately, the spirits of those civilians who were horribly killed during the fire bombings culminate together and reincarnate Yasunori Kato , the demonic Onmyoji who was suppressed 20 years ago. Once again, Kato wants Tokyo to suffer for its crimes and sets off to stop Kouou’s plan from succeeding so that the war will continue and Tokyo will be destroyed. To challenge Kato, Kouou has hired a young man by the name of Yuko Nakamura  who is gifted with incredible psychic abilities. During the course of the story, Nakamura meets and falls in love with Yukiko Tatsumiya , who is now working as a nurse in a War Victims Hospital and still suffering from traumatic memories of abuse as a child by Kato. The young psychic is unable to contend with Kato’s mighty powers and after several battles , he is nearly killed. Despite nearing death, Yukiko’s love gives Nakamura enough strength to perform one last trick which successfully destroys Kato’s physical body. Meanwhile Kouou realizes that Japan is doomed to lose the war. Thus he changes targets, sparing the Allied leaders, and launching a psychic attack against Adolf Hitler which drives Hitler to commit suicide in his bunker. Yukiko prays to Masakado to seal away Kato’s soul forever.","The sequel begins in 1945, during a period extensive American firebombing over major Japanese cities. Desperate to end the war quickly, the government concocts a plan to eliminate major key leaders of each country. With the support of the Japanese government, the Buddhist shaman Kan’nami Kouou plans to curse the",Fantasy
17080283,"The film is centered on an old world Manhattan cafe during a busy brunch shift. A number of patrons populate the cafe, with patrons at each table representing a different genre of film, such as romantic comedy and tragedy. The storylines then begin to overlap and converge as the characters eavesdrop on each other.","The film is centered on an old world Manhattan cafe during a busy brunch shift. A number of patrons populate the cafe, with patrons at each table representing a different genre of film, such as romantic comedy and tragedy. The storylines then begin to overlap and converge as the characters",Ensemble Film
8237560,"In 2038, a gang of scavengers infiltrate an industrial complex on a island within a prohibited zone. They are looking for the element Texmexium, which is rare and very valuable. The scavengers are killed off by the automated defenses, until only Brooklyn, the group's mechanic, is left. He discovers a stranded Texas Air Ranger and two children living among the complex's rubble. Together, they must destroy the Kyron-5 computer in order to escape and warn humanity. Brooklyn discovers a GUNHED  combat robot left over from when a battalion of Gunheds were sent to destroy Kyron-5. Brooklyn works to restore it to operation. Meanwhile, Babe, one of the scavengers killed earlier, has been transformed into a bio-droid and is seeking out Sergeant Nim and the Texmexium she stole. In order to save her and destroy Kyron-5, Brooklyn must overcome his fear of flying and pilot the GUNHED to the top of the complex's tower. The computers single large defence is the robotic Aerobot.","In 2038, a gang of scavengers infiltrate an industrial complex on a island within a prohibited zone. They are looking for the element Texmexium, which is rare and very valuable. The scavengers are killed off by the automated defenses, until only Brooklyn, the group's mechanic, is left. He discovers a",Action/Adventure
11601053,"In Tuff Turf, directed by Fritz Kiersch, Morgan  is a troubled teenager from Connecticut who relocates to Los Angeles with his parents after his father's business goes under. Morgan struggles to make friends, and trouble ensues when Morgan pursues Frankie , whose boyfriend Nick  is the leader of a local gang. Morgan soon finds pursuing Frankie comes with consequences. Morgan learns some valuable, hard lessons, and finds out how far he is really willing to go for Frankie's love. Ultimately, Morgan must face Nick and his gang to test the bounds of his honor, and his love for Frankie. The film begins at night with Morgan exploring the streets of his new neighborhood on his bicycle. The intro sequence features the song ""Love Hates"" programmed by Jonathan Elias and featuring vocals by Marianne Faithfull. It's a great electronic track with a dark edge, similar in vein to early Ministry  and sets the scene perfectly for the rest of the film; with small sequences of this song ocourring throughout the movie. On a local street in Reseda, CA, Frankie flirts with a business man waiting at a bus stop. She asks the man for change, and he pulls out a money clip full of cash to oblige. As they make small talk, Nick and his gang who've been loitering at a nearby news stand; move in to mug the man. While the mugging is taking place, Morgan rides straight through the middle of it on his bicycle and foils the robbery by snatching a beer from one of the gang members. Morgan shakes it up and sprays beer on another gang member, who then sprays Nick in the face with spray paint; allowing the victim to escape. One final gang member manages to slash Morgan's jacket with a car antenna, but Morgan escapes into the night. The next day is the first day at a new school for Morgan. Upon leaving for school on his bike, Morgan has a chat with his father; who has just returned from a long night of work as a cab driver. At school, Morgan is quickly chastised by the school security guard, for riding his bike on campus. Nick notices Morgan as they loiter in the school parking lot before classes begin. Nick tells his gang, ""I think we're going to school today."" Morgan goes to the principal's office to register, and the principal asks Morgan what he plans on doing with his exceptional writing skills. Morgan says he doesn't know, and the principal informs Morgan that he won't put up with any of his prep-school parties; and roof top concerts he's conducted in the past. Jimmy Parker, a drummer in a local new wave/post punk band ""The Crypt"", has already caught word of Nick's intention to get back at Morgan for interfering in his business the night before. Jimmy asks his friend Feather for her blade. She says ""Why? You're never gonna use it."" He replies ""Come on, maybe I wanna clean my teeth."" She hands over her switchblade, and Jimmy quickly conceals it and heads off to class. In history class, the students are shown gunfighting clips from old westerns. Jimmy is seated behind Morgan and inadvertently opens up the switch blade, startling Morgan. Jimmy then tells Morgan to take it, because it's all over the school about him and Nick Hauser. After school, Jimmy asks Morgan if he likes music, and would like to come see his band that night down at the warehouse. After respoding that he'll be there, Morgan then sees Nick Hauser riding his bicycle with Frankie on the handlebars. Morgan goes to get his bike back from the gang in the parking lot. The gang are circling Nick and Frankie on the bike, in a classic Mustang and a classic Camaro. The Camaro stops right in front of Morgan and a gang member sprays Morgan in the face with red spray paint. Luckily, Morgan is wearing sunglasses. Nick asks the crowd of students if he should give Morgan his bike back. Nick lays the bike down, and Morgan picks it up. But before Morgan can leave, one gang member drives his car straight at Morgan in a game of chicken. All Morgan can do is squeeze the hand brake on his bike as the car hits the front wheel of his 10 speed, hurling it into the air. When the bike hits the pavement it's mangled and broken. Nick says he's sorry as Morgan carries his bike away on his shoulder. Back at home, Morgan argues with his mother after she walks into his room and sees his mangled bike. His mother asks if they had insurance and reminds him that the bike cost $500.00 She asks him if it is ""happening again."" Morgan's father comes in and asks him if the bike can be fixed. Frustrated, Morgan leaves for the warehouse to go see Jimmy's band. While on his walk to the warehouse he sees a Porsche 911 convertible, with the keys in the ignition. At the warehouse, The Crypt  is performing, and the warehouse is filled with teenagers dancing and having a good time.  When Morgan sees Frankie talking with a friend in between a song, he quickly grabs her and they rush into the crowd. Morgan repetedly asks what her name is. Frankie refuses to say, and asks to be let go. Morgan is persistent though, and each time Frankie tries to run away she somehow ends up back in Morgan's arms. Nick and his gang show up at the warehouse, and see Frankie dancing with Morgan. Nick tells his goons to get Morgan, but each time they get close to Morgan he spins them around and throws them to the floor. After the song is over, Nick instructs Frankie that the dance is over and tells her friend Ronnie to take her home. Morgan runs after Frankie but only sees her friends driving her away. Nick and his goons catch Morgan as he tries to get in the Porsche to leave. Nick threatens Morgan not to ever go near Frankie again, and this is when Morgan finally learns her name. They beat Morgan up and take the keys to the Porsche. Jimmy runs outside to find Morgan on the ground and asks if he's alright. Jimmy's says ""I can't believe they took your car."" Morgan replies, ""I don't own a car man"". Nick and the gang are tearing up the streets in the Porsche they took from Morgan, until they get pulled over and arrested for driving a stolen vehicle and thrown in jail. The next day, Morgan finds a dead rat in his locker at school, and is confronted by Frankie who tells him his ass is grass when Nick gets out of jail. After school, Morgan is waiting at a bus stop and sees Nick's Camaro. He runs on foot, and the Camaro gives chase. Morgan runs down an alley where he is trapped. He tries to jump a fence but falls to the ground. Much to his surprise it is Jimmy who is driving the Camaro. He explains that Nick's bro called his bro, and Jimmy got the car. Morgan and Jimmy cruise the streets and Jimmy explains that his brother was in a gang, and he was barred from ever being in one. Jimmy tosses some of Nick's cassettes out the window. They spot Frankie, Ronnie, and Feather at a local burger joint and pull over. Thinking Nick is out of Jail, Frankie grabs Ronnie and runs to the car to get in. To their surprise it's Morgan and Jimmy. Frankie is not happy about the trickery, while Ronnie exclaims ""Thank You God"" because she has a huge crush on Jimmy. They drive around L.A. for a while, through Beverly Hills and sneak into a country club party to have lunch. When the cover band takes a break, Morgan plays piano and sings Frankie a song. Later that night, Frankie takes Morgan to a local club where Jack Mack and the Heart Attack are playing and she shows off her dancing skills. When Nick finds out about the night on the town, he has his goons attack Morgan at school the next day in the locker room. After surviving a brutal beating with padlocks wrapped in towels, Nick once again warns Morgan to stay away from Frankie or he'll kill him. That night, Nick bursts into Frankie's room with Frankie's father and a bottle of champagne and exclaims that she has said yes to marry him. Her father is happy, but doesn't know that she never said actually said yes; this is all Nick's controlling way to try and keep a hold on Frankie. Frankie had already promised to have dinner at Morgan's house, and meet his parents. She keeps her commitment, but the dinner goes bad when Morgan's mom asks about Frankie's mom, who is deceased. Frankie leaves despite Morgan's pleas that his mother didn't know. Nick and his goons then find Frankie walking down the street and decide to drink it up and cruise the streets all night. Nick sees Morgan's dad looking at a map on the hood of his cab, and lies about being out of gas. He hands Frankie his watch and tells her to ask the cab driver for some money for the watch. But after realizing it's Morgan's father, she gets back in the car and tells Nick she can't do it. Nick asks why and says, ""It's because that's Hiller's father over there isn't it?"" and ""Maybe you should have thought about that before you got involved with him."" Frankie runs over to Morgan's father and tells him to go, but it's too late and Nick's gang attacks Morgan's father. Morgan's father beats them down one by one, and even punches Nick. But Nick pulls a gun and shoots Morgan's father. Nick and the gang flee, leaving Frankie there with Morgan's wounded father on the sidewalk. Morgan meets Frankie at the hospital when he comes to see his dad. She breaks down in his arms, and they go back to Morgan's house. They make love as the sun comes up in Morgan's room. Later that day, Nick comes into Frankie's father's liquor store. Nick beats up Frankie's father, and makes Frankie call Morgan. Nick tells Morgan to meet him at the warehouse. Morgan goes to Jimmy's house to try and get help. Jimmy is not home, so Morgan leaves a note with Jimmy's brother. Morgan sneaks into the warehouse and slowly takes out Nick's gang one by one. Jimmy shows up with two doberman pinchers, but gets shot in the leg by Nick. Morgan then has a final fight with Nick in order to save Frankie and during the fight, Nick gets hit off the stairs and falls to his death. During the credits, we see Morgan and Frankie walking into the club they went to before together.","In Tuff Turf, directed by Fritz Kiersch, Morgan is a troubled teenager from Connecticut who relocates to Los Angeles with his parents after his father's business goes under. Morgan struggles to make friends, and trouble ensues when Morgan pursues Frankie , whose boyfriend Nick is the leader of a local",Romantic drama
9889229,"In Tom and Jerry's penthouse apartment room around 10:00 PM, Tom finishes reading a book and prepares to sleep, setting his alarm clock to ring in the morning. However, this is also time for Jerry to get up. The mouse's alarm-watch rings and Jerry showers  and grooms himself before setting out for a tiny elevator in the wall. He hears Tom snoring and stops briefly before he enters the elevator and descends to a nightclub with a sign that says ""Le Cellar Smoqué""  displayed at its entrance.  Jerry arrives at the bar and has a martini . Then, Jerry begins playing drums with a band, which puts the club into full swing! Shortly afterward, being woken up by the noise, Tom opens the elevator, to get blasted at by the loud music. He tries to block the elevator doors with a pillow, but it's not enough to stop the noise. He lowers a hose into the elevator shaft in hopes of drowning out the noise. His smug laughter is interrupted by a large dog (originally [[Spike and Tyke , who drags Tom downstairs and throws him into his flooded apartment room. Dripping wet, Tom goes back to his own apartment room, and then decides to stop the noise at its source, by grabbing some tools and heading down to the basement through the air vents. Hearing the music through the floor, Tom saws a hole in the floor and uses the plunger, but the music is coming from a radio, and to make matters worse, the large dog  pulls Tom up through the floor and punches him back up to his apartment room through the floors and his bed. Now, completely bruised and sleep deprived, Tom cries over this and puts corks in his ears, wraps up his head with bandages and tries to settle down to sleep. Thankfully, the music stops, causing Tom to wake up with a start, lose the bandages, and pop the corks. Then a tired Jerry is seen leaving the elevator toward his hole. Tom gleefully goes back to sleep, only to be awoken seconds later by his alarm clock, then, however, having been woken up by the noise, Jerry turns on the light in his mousehole, peeks out, and makes a shushing noise at Tom, but this action from Jerry immediately causes Tom to scream  and run straight out through the wall, leaving his outline behind, and Jerry just shrugs this off, thinking Tom's gone bonkers, imitates Charlie Chaplin's silent film walk while going back to bed, and the cartoon ends.","In Tom and Jerry's penthouse apartment room around 10:00 PM, Tom finishes reading a book and prepares to sleep, setting his alarm clock to ring in the morning. However, this is also time for Jerry to get up. The mouse's alarm-watch rings and Jerry showers and grooms himself before setting",Children's/Family
24070825,"The film takes place in 1978 in Málaga , and depicts the life of teenager Miguelito Dávila , who, after suffering from kidney disease and spending some time at the hospital, has learned such classic poetry as Dante's Divine Comedy and dreams of leaving his job at a hardware store and pursuing his dream of becoming a poet. One summer, he hangs out with his childhood friends Babirusa , Paco Frontón  and Moratalla , until he meets a girl called Luli  at the swimming pool, and the two start dating. Luli would love to become a professional dancer, and is best friends with ""La cuerpo"" , who fancies Miguelito's posh friend Paco. The two couples spend time together swimming, and gradually they experiment with other distractions. Miguelito meets later an older teacher , who is interested in his talent, and begins an affair with her around the same time that Cardona ([[Antonio Garrido , an older and apparently richer man, starts courting Luli with the promise of helping her career as a dancer.","The film takes place in 1978 in Málaga , and depicts the life of teenager Miguelito Dávila , who, after suffering from kidney disease and spending some time at the hospital, has learned such classic poetry as Dante's Divine Comedy and dreams of leaving his job at a hardware store",Romance Film
22767958,"Sonia Bergerac  is a French literature teacher who favours wearing a skirt and teaches at a high school in a bad neighborhood. She increasingly resents the daily burden of violence and interaction with unmotivated students, even more so since the departure of her husband. During the rehearsal of a theatre play with one of her classes, she finds a gun in a student's bag. She struggles to grab the gun, and a shot is fired accidentally that injures the student's leg. Totally overwhelmed, she loses control and takes her class hostage, opportunistically creating a proper — although biased — teaching environment. While school officials, a negotiator, the SWAT team and high-ranking politicians outside try to figure out what is going on and how to react, Sonia forces the students to see things her way and ultimately shows them the contradictions in their own lives.","Sonia Bergerac is a French literature teacher who favours wearing a skirt and teaches at a high school in a bad neighborhood. She increasingly resents the daily burden of violence and interaction with unmotivated students, even more so since the departure of her husband. During the rehearsal of a theatre",Drama
14746758,"Shemp is suffering from an enlarged vein in his leg, and fears that it will lead to amputation. His doctor , however, advises that a few weeks in the Old West will cure him. Upon arrival in a somewhat lawless town, the boys befriend the ruthless Doc Barker ([[Norman Willis . Barker listens to Shemp's story about his bad leg, mistaking ""the biggest vein you ever saw"" for a gold-bearing vein worth millions. The Stooges take a liking to Barker, but are later informed by the beautiful Nell  that he is an outlaw who is holding her two sisters (Norma Randall and [[Ruth Godfrey  hostage in the basement of the saloon. Thr boys hatch a plan to obtain the prison cell keys from Barker's coat. Shemp joins the outlaw in a game of Poker, while Moe and Larry prepare beverages for the card players. The two find every possible deadly chemical they can to add to their volatile Mickey Finn, from Old Homicide to paint . They also prepare a Sarsaparilla for Shemp to make sure their pal does not indulge in the suicidal drink. Barker downs the concoction, and screams for water. Shemp grabs a nearby fire hose and sprays the entire gang, soaking them. Moe and Larry quickly grab Barker's coat  and get the cell keys to Nell, who frees her sisters. Barker ends up dying of heart failure at the Poker table, and his irate gang throw Larry in the cell with plans to kill him at sunrise. Moe and Shemp attempt to free Larry using every tool they can find, while the girls ride for help. After freeing Larry, the trio stumble upon a suitcase full of old, Southern-style clothing. They then quickly change outfits to disguise themselves from Barker's gang, but a gang member  recognizes them in a heartbeat. The boys flee the saloon, and scurry away to hideout outside of town. Just as they are cornered by Barker's gang, Shemp takes off his gun belt, and, now serving as an ad hoc ammunition belt, puts it through a meat grinder. The increased firepower scares the gang away, and the Stooges emerge victorious.","Shemp is suffering from an enlarged vein in his leg, and fears that it will lead to amputation. His doctor , however, advises that a few weeks in the Old West will cure him. Upon arrival in a somewhat lawless town, the boys befriend the ruthless Doc Barker ([[Norman Willis",Short Film
26452379,The film is set in 1914. It is about a small Lebanese village rebelling against the great Ottoman Empire.,The film is set in 1914. It is about a small Lebanese village rebelling against the great Ottoman Empire.,Musical
18760565,The story of a series of murders in a small rural town that are being covered by a documentary film crew.,The story of a series of murders in a small rural town that are being covered by a documentary film crew.,Horror
1582661,"In 17th-century Paris, a dashing swordsman named D'Artagnan finds himself at odds with the powerful forces taking over France. He sets out to avenge the murder of his parents and finds his country cleaved by chaos and civil unrest. His heart softens only for Francesca , a fiery peasant girl who claims D'Artagnan's heart on sight. D'Artagnan , after witnessing his unarmed parents slain by the evil Febre , grows up wanting to be a musketeer, one of King Louis XIII's loyal protectors. Upon arriving in Paris, however, he finds that the Musketeers have been disbanded by order of Cardinal Richelieu , who is usurping the king's authority with the help of his lethal henchman, Febre. Traveling to Paris, D'Artagnan verbally spars with witless quip-spouting musketeers Aramis , Athos  and Porthos . D'Artagnan heads off guarding the queen, who is traveling incognito as a commoner on her way to meet Lord Buckingham. The evil Febre, his leash held loosely by the evil Cardinal Richilieu , wants to kill the Queen  in order to sow unrest and war, which would create opportunities to profit, a war between France and England.","In 17th-century Paris, a dashing swordsman named D'Artagnan finds himself at odds with the powerful forces taking over France. He sets out to avenge the murder of his parents and finds his country cleaved by chaos and civil unrest. His heart softens only for Francesca , a fiery peasant girl",Swashbuckler films
22634710,"The Rose Technique revolves around the life of an off-beat psychiatrist who wants to join the crazy world of daytime TV. She signs a contract with a school and becomes a teacher, but a student tries to prove that she is no angel. Strange things happen while the psychiatrist Doctor Lillian Roses is around.","The Rose Technique revolves around the life of an off-beat psychiatrist who wants to join the crazy world of daytime TV. She signs a contract with a school and becomes a teacher, but a student tries to prove that she is no angel. Strange things happen while the psychiatrist Doctor",Crime
13377940,"A group of young forest rangers and their girlfriends go camping in the woods for what they hope to be a fun-filled weekend only to find their plans spoiled by a disguised, merciless killer who stalks the forest in search of fresh victims. Soon they are caught in a terrifying game of bloodshed and murder. It is up to the remaining few victims to defend themselves, turn the tables on the killer and put an end to their trip of terror. A young Couple loses motorbike in control and falls on the ground, Jim was badly hurt, and Lori finds some help. she found an abandoned cabin but no one is there. she runs back to Jimmy where she finds him Dead hanging on the tree, she screams so loud and runs back to the old cabin. While running, she steps on a trap full of sharp objects killing her. Weeks later, a group of campers arrive at the forest where the killings happened. Mr and Mrs. Morgan have some hesitations with their Daughter Windy, they don't want her to go but she declines and still joined the campers. Sammie also declined the invitation to join. The campers include Dennis, Margaret, Windy, Marco, Nathaniel, Boone, Eggar, Vanessa, Mike and Melanie. The group cleans a part of a forest and gather supplies for the camping. The group spend the night with a bonfire. some of them decided to have a trekking, and scare the girls by making sounds of a wolf. They woke up early in the morning but Marco and Eggar was missing. The three of boys search for him,on the far woods, and the others search him nearby the camp. Mike took a swim and Melanie followed him. While making sex, Mike was stabbed by a sharp tool on his back repeatedly by a strange creature, Melanie screams in terror while watching her lover die. Nathaniel and Dennis found an abandoned cabin, and found some valuables there. they found an old grave and Dennis comes inside the cabin to investigate. Nathaniel hear Dennis scream and he immediately comes inside only to be attacked by a strange old lady, but revealed to be Dennis that has a plan to scare him. Nathaniel became angry and fights with him. they were shocked to found some things inside the house that are being used and new, they stole some of the things and food. while opening the cabinet they found a decapitated head of a wolf, so they got scared and head back to the camp. The night turns out and some of the campers got missing. While sleeping, Margaret was attacked by the strange creature, the guys hear her scream and everybody woke up. she confesses hysterically what she saw to the other campers. Boone comforts her not to panic. the campers hear a strange noise and they followed it only to found Marco who has returned to the camp. Vanessa got angry for the guys scaring the girls so she separated to the group. She found the old cabin and go inside, she opens one of the drawers and a decapitated head of Mike falls off her, she panics and screams. Nathaniel immediately finds her as well as the group. The group searches for Melanie, They decided to spend the night there for the safety thinking it was much more safer there. The morning comes up as they try to capture the man who killed Mike. they go to the old cabin, Nathaniel comes inside, as well as the group unknowingly Melanie was down under the basement with the killer. they saw a decapitated hand in a jar and Margaret saw it, so they try to flee and get the rubber boat on the cabin. They raft along the river, unknowingly the creature is following them. while rafting, the creature throws the dead body of Melanie in the boat causing chaos. They bury the dead body of Melanie near the river. the group continues to raft along the river but the way got much more smaller and smaller and more stones so its harder to raft, Vanessa cant swim and she falls off, they try to get her into the boat again. they finally reach the end of the river and found their bus now empty, the bus was on the top of the bridge knowing its a trap, they investigate to it first. They try to fix the bus but not worthy cause its broken so they decided to spend the night there, but things come worst when the creature attack the bus, it almost killed Vanessa when it strikes an axe on the window, and the creature comes inside but the group is trapped and tries to open the back door but its locked.They opened it and run away from the bus. Windy got separated and lost. Windy searches them only to be stabbed by the creature on her neck, and she falls on the hollow ground. the group hears her scream and followed her. she is badly hurt and bleeds, Dennis and Marco decided to go back to the bus to get the first aid. The group again tries to search for the forests exit, and encounters its terrains and vast environment. Dennis now out of his mind found a large hole with magic mushrooms, and calls the group. They gather supplies and make a wear for themselves to reflect it as a camouflage. Dennis climbs one of the highest trees. Marco was searching for Eggar, but Eggar appears, and he strangled Marco, but the group attack Eggar, knowing he killed Mike and Melanie, but the creature appears. while Dennis is watching behind it cuts off his ankles making him fall from the cliff killing him. the creature rises up and screams, revealing to be Eggar's long lost mother. As she walks down, she steps one of the traps killing her. Eggar appears to be devastated and knocked out. Now, the survivors - Margaret, Windy, Vanessa, Nathaniel, Boone, and Marco watch in horror as Eggar's mother hangs dead on the trap.","A group of young forest rangers and their girlfriends go camping in the woods for what they hope to be a fun-filled weekend only to find their plans spoiled by a disguised, merciless killer who stalks the forest in search of fresh victims. Soon they are caught in a terrifying",B-movie
26883454,"Pecos businessman Matt Gardner is buying up freighters, or wagon trains of food supplies, at cheap prices through intimidation, and charging high prices by deliberately causing phony food shortages at his trading posts. The only one refusing to sell his supplies is Zack Sibley, who is dead set on maintaining his freighter business as well as tracking down his father's murderer, his ex-business partner. Gardner plans on eliminating any competition Sibley presents by sending his thugs to kill him and raid his wagon train.","Pecos businessman Matt Gardner is buying up freighters, or wagon trains of food supplies, at cheap prices through intimidation, and charging high prices by deliberately causing phony food shortages at his trading posts. The only one refusing to sell his supplies is Zack Sibley, who is dead set on maintaining",History
3222550,"Sir William Walker , is an agent provocateur sent to the island of Queimada, a fictional Portuguese colony in the Lesser Antilles island group in the Caribbean. The film was originally set on a Spanish island called Quemada, meaning ""burnt"", but it was changed to Portuguese after the Spanish government found it insulting; however the language spoken in the film remained Spanish.{{imdb title}} Walker is sent to organize an uprising of black slaves to overthrow the Portuguese regime because Great Britain wants to get economic control of the island, because it is an important sugar cane producer. The plan is to replace the Portuguese administration by a formally sovereign state controlled by white latifundists friendly to Great Britain. To realize this project, William Walker persuades the black slaves to fight for their liberation from slavery and for freedom. José Dolores  becomes the leader of the rebellion, while white political leaders assassinate the governor and establish a provisional government. After the overthrow of the Portuguese regime, British interests establish a corrupt puppet government, while Dolores is marginalized. While slavery had been formally ended and the former slaves in theory had rights, a legal and property system was established that forced them to continue to work in the sugar cane plantations in even worse conditions than before. William Walker leaves the island after the revolution. He comes back to Queimada 10 years later, this time to destroy the black political movement he had helped create. José Dolores has taken Walker's ideas to heart and is now leading a rebel army against the British puppet regime in Queimada. Walker is no longer working for the British government but for the Royal Sugar Company, which organizes its own army and manipulates Queimada politics directly, including ordering the execution of one of its puppet presidents. After this, British troops land on the island, contributing artillery and crack infantry for fighting the rebels. Their main strategy is setting fire to the forests and sugar-cane fields to draw out the rebels—a strategy that achieves its goal but also destroys the reason for Britain's interest in the island. Eventually, the rebel army is defeated and Jose Dolores is captured. Dolores is offered his freedom in return for renouncing the rebellion. However, Dolores turns down this offer and is hanged, willingly sacrificing himself as a martyr. The movie ends when Walker is killed by a man in the street, seemingly as revenge for Dolores's death.","Sir William Walker , is an agent provocateur sent to the island of Queimada, a fictional Portuguese colony in the Lesser Antilles island group in the Caribbean. The film was originally set on a Spanish island called Quemada, meaning ""burnt"", but it was changed to Portuguese after the Spanish government",Drama
11624498,"The story is about local warrior-freedom fighter Parmin  who fights against Dutch colonial army in West Java in 19th century. During his struggle, he has to face hired warriors and pagan magician Kohar  who are Dutch operatives with supernatural powers. The final showdown is between Jaka Sembung and Ki Item , a warrior with magical power - his organs  may be cut off his body, but as long as it touches the ground, the organs will return. Only by his wit and skills Jaka Sembung can finally defeat this deadly warrior.","The story is about local warrior-freedom fighter Parmin who fights against Dutch colonial army in West Java in 19th century. During his struggle, he has to face hired warriors and pagan magician Kohar who are Dutch operatives with supernatural powers. The final showdown is between Jaka Sembung and Ki Item",Thriller
